Part_id,Sc_id,Answer,endpupilsize,maxpupilsize,maxpupilvelocity,meanpupilsize,meanpupilvelocity,minpupilsize,minpupilvelocity,startpupilsize,stddevpupilsize,stddevpupilvelocity
P24_04,seg14,1,3.967,4.5785,2.4977484238967272e-05,3.9998243707093786,8.648374095933244e-07,3.42,0.0,4.265000000000001,0.2017566831870939,1.4774452251092913e-06
P24_04,seg15,0,3.723,4.277,2.996097268087662e-05,3.918344731977817,9.105441289117512e-07,3.2215,0.0,4.0285,0.1638181210157242,2.1940038041376893e-06
P24_04,seg16,1,4.038,4.931,1.1348624954965776e-05,3.9685521235521226,8.870243564214369e-07,3.3775,0.0,4.215,0.2227433582867488,1.1644584322192282e-06
P24_04,seg17,0,3.8185,4.931,1.3208453410182529e-05,3.9573563474387456,7.647095393479811e-07,3.3775,0.0,4.901,0.2099420713455715,1.1751783472671583e-06
P24_04,seg18,0,3.551,4.349500000000001,4.875412788952268e-05,3.898688108108102,8.354091747536505e-07,2.171,0.0,3.766,0.1814170316166438,2.402617550746215e-06
P24_05,seg1,1,3.1145,4.132,3.3863704593215225e-05,3.295112440191381,5.903919875016499e-07,2.986,0.0,3.2505,0.164252104428309,1.3278772090620973e-06
P24_05,seg2,0,3.1115,4.132,0.0001170749279538,3.2169490632318527,8.299083471803175e-07,1.316,0.0,3.4845,0.1866446571935838,4.462063243848144e-06
P24_05,seg3,1,3.313,3.7365,3.6085259681777246e-05,3.1792413793103447,8.623490093321854e-07,1.759,0.0,3.1285,0.1896690463194605,2.073736381107773e-06
P24_05,seg4,0,3.0375,3.4405,0.0001242870009006,3.0752714285714275,1.0701540634041523e-06,1.006,0.0,3.415,0.1991703760163572,5.459885687731434e-06
P24_05,seg5,0,2.8825000000000003,3.701,0.0001101705091258,3.0480425055928424,8.507527315682304e-07,1.102,0.0,2.511,0.2658697845039784,4.259680430064769e-06
P24_05,seg6,1,2.998,3.701,0.0001101705091258,3.0655840000000008,9.560361726410828e-07,1.102,0.0,3.196,0.2728516134237264,4.56328528761665e-06
P24_05,seg7,1,3.332,3.959,0.0001255403458213,3.184805317324185,1.1598859797428517e-06,1.026,0.0,3.959,0.2521353399371396,5.713177729830121e-06
P24_05,seg8,1,2.998,3.7625,0.0001255403458213,3.1615959214501514,1.0552491173376016e-06,1.026,0.0,3.492,0.2456593328266257,5.352022468353249e-06
P24_05,seg9,1,2.153,3.7315,1.3810495976942476e-05,3.136615384615385,9.423676857860044e-07,1.768,0.0,2.9825,0.2066696886816744,1.3223286757432722e-06
P24_05,seg10,1,2.279,3.7315,1.3810495976942476e-05,3.0997500000000007,9.35298953560201e-07,1.768,0.0,2.905,0.2280997349862936,1.3245892351539756e-06
P24_05,seg11,0,2.9625000000000004,3.652,9.727392818542114e-06,3.0852338501292027,9.190226465827056e-07,1.768,0.0,3.184,0.2522185169175149,1.1251516056305857e-06
P24_05,seg12,0,2.9735,3.426,9.727392818542114e-06,2.994978550295861,6.647758348593219e-07,1.573,0.0,3.027,0.1706694506673073,8.164936533243972e-07
P24_05,seg13,1,2.382,3.539,0.0001050135094566,3.0800485436893217,1.391694327020899e-06,1.168,0.0,2.814,0.2614098961063192,6.5336568046709935e-06
P24_05,seg14,1,3.078,4.5120000000000005,1.308916241368958e-05,3.087058612440189,1.075549642462786e-06,2.283,0.0,3.568,0.2369181010482421,1.5419477363421458e-06
P24_05,seg15,0,1.748,3.709,4.617232062443711e-05,3.243709022556387,9.942724762408126e-07,1.748,0.0,3.709,0.191880066731363,2.903602994782033e-06
P24_05,seg16,0,2.97,3.743,1.8011527377521628e-05,3.05171113689095,9.068361043887372e-07,2.523,0.0,3.2985,0.1857082939284639,1.3535018587744994e-06
P24_05,seg17,0,2.859,3.743,9.036868019694946e-06,3.02511511627907,8.171328751358235e-07,2.523,0.0,3.2475,0.2027889865870155,1.057557445488452e-06
P24_05,seg18,0,3.181,3.831,1.759337096193105e-05,3.0742681728880186,7.373068902478445e-07,2.676,0.0,3.0025000000000004,0.2009632788782117,1.3653315991519254e-06
P24_06,seg1,0,3.165,4.02,6.982888021615129e-05,3.126417195207897,1.7232851769883446e-06,1.916,0.0,3.1485,0.1273137679161738,4.430019558006177e-06
P24_06,seg2,1,3.136,3.581,9.1929866698691e-05,3.114989532449409,1.5905097586874434e-06,1.258,0.0,2.972,0.1452322171130103,4.341293673683652e-06
P24_06,seg3,1,3.1025,3.756,0.0001370159111377,3.078113620807666,1.4413212854516662e-06,1.399,0.0,2.8535,0.1450939448595097,4.416272887705782e-06
P24_06,seg4,1,3.1595,4.1545,3.3865737960850246e-05,3.251491176470586,1.940893015501347e-06,2.258,0.0,3.592,0.2659842995665086,3.3966735762038595e-06
P24_06,seg5,1,3.1335,3.694,5.277694386070249e-05,3.084378895184134,1.2852246333840895e-06,2.168,0.0,3.2665,0.1493743585809547,2.639780913119876e-06
P24_06,seg6,1,3.521,3.886,5.836435691125255e-05,3.350331858407081,1.930318314283249e-06,2.332,0.0,3.366,0.1792602637945625,3.7887287462091033e-06
P24_06,seg7,1,3.064,3.817,5.836435691125255e-05,3.2817285714285696,2.151040916350688e-06,2.332,0.0,3.615,0.1737545049744307,3.876948750108737e-06
P24_06,seg8,1,3.18,3.817,3.926984508226252e-05,3.265199863574353,1.8370490633803188e-06,2.755,0.0,3.097,0.1566021156836438,3.183947871214008e-06
P24_06,seg9,1,3.096,3.899,1.891210374639769e-05,3.4505470737913475,2.0499141837012966e-06,2.997,0.0,2.997,0.1497703844523926,2.75326655060918e-06
P24_06,seg10,1,3.3785,3.85,1.891210374639769e-05,3.4057058823529407,1.9040608569618536e-06,3.071,0.0,3.39,0.1350677212928621,2.6894269871189533e-06
P24_06,seg11,1,3.1675,4.151,6.682677874512158e-05,3.3890078636959293,2.211873228886492e-06,2.043,0.0,3.116,0.232544348359252,4.177172905174864e-06
P24_06,seg12,0,3.038,3.663,5.460822575803059e-05,3.06523174733388,1.314718037953385e-06,2.336,0.0,3.508,0.1493092779894884,2.862452919004499e-06
P24_06,seg13,1,3.188,3.74,5.878114680276192e-05,3.1367739628040057,2.021082519827514e-06,2.297,0.0,2.907,0.1740158359314004,3.733149935946885e-06
P24_06,seg14,1,3.4015,4.201,6.262383668567995e-05,3.0914889807162536,1.6536331539584926e-06,2.297,0.0,3.283,0.165099237280257,3.881757368136388e-06
P24_06,seg15,0,3.0465,4.183,5.806064244971478e-05,3.149011099899088,1.6009812260873442e-06,1.838,0.0,3.2285,0.1727053699980483,3.21012888983336e-06
P24_06,seg16,0,2.961,3.345,5.115580906634644e-05,2.921526851098453,1.1781675178391132e-06,1.839,0.0,3.172,0.1712591639382511,2.7130811666010783e-06
